datetime,open,high,low,close,volume
2023-04-11 13:05:00+05:30,1110.7,1110.9,1109.5,1109.7,91282
2023-04-11 13:10:00+05:30,1109.6,1110.05,1109.05,1109.5,65022
2023-04-11 13:15:00+05:30,1109.5,1110.5,1109.4,1110.3,43018
2023-04-11 13:20:00+05:30,1110.3,1110.35,1109.8,1109.9,40382
2023-04-11 13:25:00+05:30,1110.2,1110.45,1109.8,1110.2,41108
2023-04-11 13:30:00+05:30,1110.2,1111.7,1110.2,1111.15,49850
2023-04-11 13:35:00+05:30,1111.15,1111.4,1110.5,1110.6,44732
2023-04-11 13:40:00+05:30,1110.6,1111.4,1110.15,1111.4,52256
2023-04-11 13:45:00+05:30,1111.4,1113.5,1111.25,1112.5,80442
2023-04-11 13:50:00+05:30,1112.5,1112.7,1111.65,1112.2,58896
2023-04-11 13:55:00+05:30,1112.5,1112.5,1111.6,1111.9,57106
2023-04-11 14:00:00+05:30,1111.9,1113.25,1111.7,1112.7,137534
2023-04-11 14:05:00+05:30,1112.7,1113.25,1112.1,1112.5,98780
2023-04-11 14:10:00+05:30,1112.5,1112.6,1112.0,1112.4,67654
2023-04-11 14:15:00+05:30,1112.4,1112.4,1111.45,1111.8,71478
2023-04-11 14:20:00+05:30,1111.5,1112.3,1111.0,1111.2,68416
2023-04-11 14:25:00+05:30,1111.4,1111.9,1111.0,1111.4,52068
2023-04-11 14:30:00+05:30,1111.4,1112.85,1111.2,1111.5,154786
2023-04-11 14:35:00+05:30,1111.9,1113.6,1111.6,1112.3,220048
2023-04-11 14:40:00+05:30,1112.3,1112.4,1111.9,1112.2,63662
2023-04-11 14:45:00+05:30,1112.2,1112.6,1112.0,1112.3,67634
2023-04-11 14:50:00+05:30,1112.6,1112.95,1112.0,1112.9,137654
2023-04-11 14:55:00+05:30,1112.9,1112.95,1112.2,1112.4,84026
2023-04-11 15:00:00+05:30,1112.3,1112.6,1111.75,1112.55,248260
2023-04-11 15:05:00+05:30,1112.6,1112.6,1111.8,1112.35,231456
2023-04-11 15:10:00+05:30,1112.4,1114.35,1112.35,1113.35,318048
2023-04-11 15:15:00+05:30,1113.5,1114.2,1113.15,1113.3,313854
2023-04-11 15:20:00+05:30,1113.3,1115.5,1113.15,1114.3,447438
2023-04-11 15:25:00+05:30,1114.3,1114.3,1112.2,1112.4,273846
2023-04-12 09:15:00+05:30,1113.5,1113.8,1110.5,1110.75,317236
2023-04-12 09:20:00+05:30,1110.85,1121.65,1110.7,1120.65,358690
2023-04-12 09:25:00+05:30,1121.0,1127.0,1120.75,1124.3,671128
2023-04-12 09:30:00+05:30,1124.3,1128.4,1124.1,1124.1,659374
2023-04-12 09:35:00+05:30,1124.5,1124.8,1122.6,1123.35,430684
2023-04-12 09:40:00+05:30,1123.35,1123.8,1121.0,1123.0,657962
2023-04-12 09:45:00+05:30,1123.0,1123.15,1121.6,1122.8,249996
2023-04-12 09:50:00+05:30,1122.8,1122.8,1121.0,1121.4,117064
2023-04-12 09:55:00+05:30,1121.4,1122.1,1119.8,1121.05,867380
2023-04-12 10:00:00+05:30,1121.45,1121.45,1118.8,1119.35,248390
2023-04-12 10:05:00+05:30,1119.1,1120.1,1117.9,1118.6,189976
2023-04-12 10:10:00+05:30,1118.65,1120.0,1118.2,1119.15,106476
2023-04-12 10:15:00+05:30,1119.2,1119.35,1116.25,1117.5,184510
2023-04-12 10:20:00+05:30,1117.5,1118.6,1117.2,1117.35,119922
2023-04-12 10:25:00+05:30,1117.35,1117.4,1115.7,1117.05,130916
2023-04-12 10:30:00+05:30,1117.05,1118.3,1116.4,1117.2,103852
2023-04-12 10:35:00+05:30,1117.2,1117.9,1116.2,1116.55,57612
2023-04-12 10:40:00+05:30,1116.55,1116.7,1115.8,1116.15,73586
2023-04-12 10:45:00+05:30,1116.0,1117.4,1115.95,1116.8,102240
2023-04-12 10:50:00+05:30,1116.85,1117.9,1116.5,1117.9,84600
2023-04-12 10:55:00+05:30,1117.9,1118.5,1117.4,1118.0,105896
2023-04-12 11:00:00+05:30,1118.0,1118.5,1116.5,1117.2,77326
2023-04-12 11:05:00+05:30,1117.2,1117.6,1116.8,1117.4,43782
2023-04-12 11:10:00+05:30,1117.4,1117.4,1116.8,1117.2,47124
2023-04-12 11:15:00+05:30,1117.2,1117.45,1115.7,1116.8,111194
2023-04-12 11:20:00+05:30,1116.75,1116.95,1115.85,1116.65,76802
2023-04-12 11:25:00+05:30,1116.7,1117.25,1116.3,1117.1,47962
2023-04-12 11:30:00+05:30,1117.15,1118.1,1116.9,1117.7,63764
2023-04-12 11:35:00+05:30,1118.1,1118.95,1117.9,1118.55,131600
2023-04-12 11:40:00+05:30,1118.55,1119.05,1118.3,1118.8,110096
2023-04-12 11:45:00+05:30,1118.9,1119.65,1117.6,1119.4,95166
2023-04-12 11:50:00+05:30,1119.4,1120.4,1119.2,1119.8,112294
2023-04-12 11:55:00+05:30,1119.75,1120.0,1119.1,1119.95,113624
2023-04-12 12:00:00+05:30,1119.95,1120.35,1118.85,1119.8,308204
2023-04-12 12:05:00+05:30,1119.75,1119.95,1117.6,1117.9,103040
2023-04-12 12:10:00+05:30,1117.9,1118.6,1117.75,1118.15,66074
2023-04-12 12:15:00+05:30,1118.45,1119.0,1118.1,1118.65,70150
2023-04-12 12:20:00+05:30,1118.6,1119.3,1118.2,1119.2,61250
2023-04-12 12:25:00+05:30,1119.2,1120.2,1119.05,1119.4,115632
2023-04-12 12:30:00+05:30,1119.4,1120.0,1119.05,1119.4,59572
2023-04-12 12:35:00+05:30,1119.4,1119.45,1118.1,1118.8,85864
2023-04-12 12:40:00+05:30,1118.7,1119.05,1117.85,1118.2,120678
2023-04-12 12:45:00+05:30,1118.05,1119.05,1117.6,1118.4,83560
2023-04-12 12:50:00+05:30,1118.4,1119.2,1118.1,1119.1,61688
2023-04-12 12:55:00+05:30,1119.1,1119.35,1118.6,1119.3,68614
2023-04-12 13:00:00+05:30,1119.3,1119.3,1117.6,1117.8,78234
2023-04-12 13:05:00+05:30,1117.8,1119.8,1117.0,1119.5,197232
2023-04-12 13:10:00+05:30,1119.5,1119.95,1118.9,1119.8,168218
2023-04-12 13:15:00+05:30,1119.95,1120.5,1119.7,1120.1,237542
2023-04-12 13:20:00+05:30,1120.1,1120.7,1119.7,1120.2,181734
2023-04-12 13:25:00+05:30,1120.2,1120.5,1119.5,1119.9,130956
2023-04-12 13:30:00+05:30,1119.9,1119.9,1118.6,1119.6,91200
2023-04-12 13:35:00+05:30,1119.6,1119.95,1119.1,1119.9,82818
2023-04-12 13:40:00+05:30,1119.9,1119.9,1118.15,1119.0,81386
2023-04-12 13:45:00+05:30,1119.0,1119.65,1118.5,1119.45,76118
2023-04-12 13:50:00+05:30,1119.5,1119.6,1118.8,1119.1,67058
2023-04-12 13:55:00+05:30,1119.1,1119.65,1118.8,1118.8,67268
2023-04-12 14:00:00+05:30,1118.9,1119.45,1118.3,1119.1,80840
2023-04-12 14:05:00+05:30,1119.1,1119.5,1118.8,1118.85,63722
2023-04-12 14:10:00+05:30,1119.1,1119.5,1116.8,1118.4,2323638
2023-04-12 14:15:00+05:30,1118.4,1119.2,1117.6,1118.2,138560
2023-04-12 14:20:00+05:30,1118.2,1118.6,1116.7,1118.0,120540
2023-04-12 14:25:00+05:30,1118.05,1118.4,1116.25,1118.3,293614
2023-04-12 14:30:00+05:30,1118.35,1119.0,1114.3,1115.3,1834744
2023-04-12 14:35:00+05:30,1115.35,1115.8,1114.3,1115.4,329474
2023-04-12 14:40:00+05:30,1115.4,1116.4,1115.25,1116.2,151768
2023-04-12 14:45:00+05:30,1116.35,1116.35,1115.6,1116.1,100342
2023-04-12 14:50:00+05:30,1116.1,1116.65,1115.6,1116.2,142466
2023-04-12 14:55:00+05:30,1116.2,1116.9,1115.5,1116.7,151850
2023-04-12 15:00:00+05:30,1116.7,1119.3,1116.3,1118.95,435904
2023-04-12 15:05:00+05:30,1119.05,1119.65,1117.7,1117.9,442918
2023-04-12 15:10:00+05:30,1118.0,1118.35,1117.3,1118.2,324922
2023-04-12 15:15:00+05:30,1118.2,1118.4,1116.95,1118.4,320852
2023-04-12 15:20:00+05:30,1118.4,1119.25,1118.4,1118.7,424718
2023-04-12 15:25:00+05:30,1118.7,1118.7,1117.2,1118.4,296142
2023-04-13 09:15:00+05:30,1121.45,1125.0,1118.6,1124.55,624586
2023-04-13 09:20:00+05:30,1124.5,1125.25,1121.9,1125.2,1061796
2023-04-13 09:25:00+05:30,1125.2,1126.9,1124.9,1126.9,389790
2023-04-13 09:30:00+05:30,1126.8,1127.55,1124.0,1125.55,1030758
2023-04-13 09:35:00+05:30,1125.25,1126.2,1124.1,1125.3,130132
2023-04-13 09:40:00+05:30,1125.3,1125.55,1122.4,1123.25,147132
2023-04-13 09:45:00+05:30,1123.3,1125.2,1123.2,1124.95,75192
2023-04-13 09:50:00+05:30,1124.7,1125.75,1124.7,1124.7,102502
2023-04-13 09:55:00+05:30,1124.8,1124.85,1123.6,1124.1,53392
2023-04-13 10:00:00+05:30,1124.1,1124.5,1122.9,1123.2,82572
2023-04-13 10:05:00+05:30,1123.0,1123.7,1122.4,1123.4,116504
2023-04-13 10:10:00+05:30,1123.4,1124.6,1123.1,1124.6,93042
2023-04-13 10:15:00+05:30,1124.6,1125.5,1123.8,1124.05,108350
2023-04-13 10:20:00+05:30,1123.9,1125.35,1123.8,1125.2,61544
2023-04-13 10:25:00+05:30,1125.1,1125.5,1124.05,1124.9,67420
2023-04-13 10:30:00+05:30,1125.25,1125.4,1124.8,1125.25,66064
2023-04-13 10:35:00+05:30,1125.2,1125.4,1124.8,1125.25,51620
2023-04-13 10:40:00+05:30,1124.95,1125.25,1124.8,1124.8,43194
2023-04-13 10:45:00+05:30,1124.85,1125.25,1124.05,1124.05,96942
2023-04-13 10:50:00+05:30,1124.1,1124.15,1121.0,1121.4,133676
2023-04-13 10:55:00+05:30,1121.4,1122.6,1119.1,1119.85,176672
2023-04-13 11:00:00+05:30,1119.85,1122.5,1119.8,1122.45,295094
2023-04-13 11:05:00+05:30,1122.45,1123.1,1122.0,1122.8,188988
2023-04-13 11:10:00+05:30,1122.8,1122.8,1120.2,1121.8,194890
2023-04-13 11:15:00+05:30,1122.1,1122.1,1120.3,1120.45,63290
2023-04-13 11:20:00+05:30,1120.45,1120.95,1119.85,1120.7,164960
2023-04-13 11:25:00+05:30,1120.65,1120.7,1120.1,1120.7,42158
2023-04-13 11:30:00+05:30,1120.6,1121.1,1120.0,1120.95,103072
2023-04-13 11:35:00+05:30,1120.9,1120.95,1120.25,1120.5,39410
2023-04-13 11:40:00+05:30,1120.5,1120.65,1119.6,1120.3,160930
2023-04-13 11:45:00+05:30,1120.3,1120.9,1119.95,1120.7,30108
2023-04-13 11:50:00+05:30,1120.7,1121.3,1120.7,1120.9,46752
2023-04-13 11:55:00+05:30,1120.8,1121.4,1120.1,1120.4,69964
2023-04-13 12:00:00+05:30,1120.3,1121.2,1119.9,1120.25,53236
2023-04-13 12:05:00+05:30,1120.2,1120.25,1119.2,1120.0,98992
2023-04-13 12:10:00+05:30,1120.0,1120.4,1119.5,1119.8,40906
2023-04-13 12:15:00+05:30,1119.8,1119.8,1118.0,1119.3,165444
2023-04-13 12:20:00+05:30,1119.2,1120.0,1118.9,1119.45,41224
2023-04-13 12:25:00+05:30,1119.45,1120.5,1119.1,1120.0,102936
2023-04-13 12:30:00+05:30,1120.0,1120.2,1119.1,1119.5,72096
2023-04-13 12:35:00+05:30,1119.5,1120.35,1119.45,1120.0,47904
2023-04-13 12:40:00+05:30,1120.0,1121.0,1119.7,1120.05,68974
2023-04-13 12:45:00+05:30,1120.05,1120.95,1119.9,1120.8,191960
2023-04-13 12:50:00+05:30,1120.8,1120.9,1120.0,1120.25,60148
2023-04-13 12:55:00+05:30,1120.25,1120.8,1120.25,1120.5,41732
2023-04-13 13:00:00+05:30,1120.5,1120.5,1120.0,1120.1,45370
2023-04-13 13:05:00+05:30,1120.0,1120.05,1119.65,1120.0,75714
2023-04-13 13:10:00+05:30,1119.9,1120.0,1119.15,1119.3,32814
2023-04-13 13:15:00+05:30,1119.3,1119.4,1118.6,1119.0,73996
2023-04-13 13:20:00+05:30,1119.0,1120.0,1118.6,1119.4,189408
2023-04-13 13:25:00+05:30,1119.2,1119.7,1118.2,1119.0,178596
2023-04-13 13:30:00+05:30,1119.05,1120.0,1118.95,1120.0,82440
2023-04-13 13:35:00+05:30,1120.0,1120.05,1118.7,1119.1,108690
2023-04-13 13:40:00+05:30,1118.85,1119.25,1117.15,1117.4,114284
2023-04-13 13:45:00+05:30,1117.4,1117.9,1116.2,1116.3,84916
2023-04-13 13:50:00+05:30,1116.3,1117.9,1116.3,1117.8,61624
2023-04-13 13:55:00+05:30,1117.9,1119.8,1117.7,1119.7,84476
2023-04-13 14:00:00+05:30,1119.5,1120.0,1118.6,1118.9,178344
2023-04-13 14:05:00+05:30,1118.9,1119.25,1118.1,1119.1,89516
2023-04-13 14:10:00+05:30,1119.1,1119.45,1118.8,1119.2,63098
2023-04-13 14:15:00+05:30,1119.15,1120.0,1119.1,1120.0,97758
2023-04-13 14:20:00+05:30,1119.95,1120.0,1119.35,1119.9,83434
2023-04-13 14:25:00+05:30,1120.0,1120.0,1119.5,1119.9,79366
2023-04-13 14:30:00+05:30,1119.8,1120.0,1119.15,1119.7,77626
2023-04-13 14:35:00+05:30,1119.9,1120.0,1118.4,1119.95,250234
2023-04-13 14:40:00+05:30,1119.9,1120.0,1117.1,1118.75,544310
2023-04-13 14:45:00+05:30,1118.75,1119.3,1118.7,1119.2,101070
2023-04-13 14:50:00+05:30,1119.2,1119.55,1118.85,1119.1,104172
2023-04-13 14:55:00+05:30,1119.1,1121.2,1119.1,1120.6,165080
2023-04-13 15:00:00+05:30,1120.7,1122.1,1120.4,1121.4,344906
2023-04-13 15:05:00+05:30,1121.4,1122.05,1121.0,1122.0,239258
2023-04-13 15:10:00+05:30,1122.0,1123.85,1122.0,1123.5,395360
2023-04-13 15:15:00+05:30,1123.65,1123.8,1122.9,1123.8,274240
2023-04-13 15:20:00+05:30,1123.8,1123.9,1123.0,1123.35,283746
2023-04-13 15:25:00+05:30,1123.3,1124.15,1122.5,1122.9,245362
2023-04-17 09:15:00+05:30,1155.7,1155.7,1126.0,1126.0,2260878
2023-04-17 09:20:00+05:30,1125.85,1127.15,1119.65,1120.4,887200
2023-04-17 09:25:00+05:30,1121.1,1123.8,1120.5,1122.4,323116
2023-04-17 09:30:00+05:30,1122.4,1125.05,1122.05,1124.3,344486
2023-04-17 09:35:00+05:30,1124.1,1125.6,1122.55,1124.2,1240164
2023-04-17 09:40:00+05:30,1124.0,1124.45,1122.4,1123.3,227876
2023-04-17 09:45:00+05:30,1123.3,1124.5,1121.45,1122.4,721604
2023-04-17 09:50:00+05:30,1122.5,1123.35,1120.05,1122.6,181410
2023-04-17 09:55:00+05:30,1123.0,1123.8,1122.5,1123.6,120076
2023-04-17 10:00:00+05:30,1123.7,1124.8,1123.0,1124.6,460238
2023-04-17 10:05:00+05:30,1124.8,1127.6,1124.3,1127.6,218076
2023-04-17 10:10:00+05:30,1127.25,1128.1,1125.85,1127.1,134664
2023-04-17 10:15:00+05:30,1127.6,1128.0,1124.8,1125.6,93444
2023-04-17 10:20:00+05:30,1125.75,1127.0,1125.35,1126.7,55862
2023-04-17 10:25:00+05:30,1126.7,1126.85,1125.25,1126.2,130056
2023-04-17 10:30:00+05:30,1126.2,1127.15,1126.0,1126.0,83022
2023-04-17 10:35:00+05:30,1125.9,1128.1,1125.9,1126.8,79438
2023-04-17 10:40:00+05:30,1126.8,1127.1,1125.95,1126.6,60428
2023-04-17 10:45:00+05:30,1126.6,1129.5,1126.6,1129.1,177800
2023-04-17 10:50:00+05:30,1129.05,1129.55,1127.2,1127.9,165268
2023-04-17 10:55:00+05:30,1128.1,1128.25,1127.3,1127.3,47130
2023-04-17 11:00:00+05:30,1127.3,1128.1,1125.75,1126.5,78422
2023-04-17 11:05:00+05:30,1126.45,1127.6,1126.2,1126.7,40170
2023-04-17 11:10:00+05:30,1126.55,1128.1,1126.55,1127.25,79018
2023-04-17 11:15:00+05:30,1127.3,1128.8,1127.25,1128.6,57280
2023-04-17 11:20:00+05:30,1128.6,1129.4,1128.1,1128.6,566808
2023-04-17 11:25:00+05:30,1128.7,1130.3,1128.7,1129.0,153576
2023-04-17 11:30:00+05:30,1129.5,1130.7,1129.45,1130.2,193744
2023-04-17 11:35:00+05:30,1130.2,1130.3,1129.55,1130.0,55798
2023-04-17 11:40:00+05:30,1130.0,1130.5,1128.6,1128.8,88868
2023-04-17 11:45:00+05:30,1129.0,1129.8,1128.35,1129.7,55450
2023-04-17 11:50:00+05:30,1129.7,1129.8,1128.6,1129.0,89042
2023-04-17 11:55:00+05:30,1129.0,1129.7,1128.1,1129.55,61762
2023-04-17 12:00:00+05:30,1129.7,1130.15,1129.0,1129.4,64680
2023-04-17 12:05:00+05:30,1129.4,1129.7,1128.1,1129.0,68042
2023-04-17 12:10:00+05:30,1128.8,1129.55,1128.7,1129.45,30296
2023-04-17 12:15:00+05:30,1129.45,1130.5,1129.4,1130.35,88114
2023-04-17 12:20:00+05:30,1130.2,1130.4,1129.2,1130.15,144460
2023-04-17 12:25:00+05:30,1130.1,1131.6,1129.6,1131.6,240736
2023-04-17 12:30:00+05:30,1131.6,1131.9,1130.5,1131.0,81848
2023-04-17 12:35:00+05:30,1131.15,1131.55,1130.5,1130.95,64256
2023-04-17 12:40:00+05:30,1130.8,1131.15,1130.3,1130.35,61482
2023-04-17 12:45:00+05:30,1130.3,1130.7,1130.1,1130.4,68470
2023-04-17 12:50:00+05:30,1130.35,1131.1,1129.65,1130.85,123094
2023-04-17 12:55:00+05:30,1130.9,1131.1,1129.1,1130.1,106194
2023-04-17 13:00:00+05:30,1130.1,1130.5,1128.15,1128.7,546634
2023-04-17 13:05:00+05:30,1128.8,1129.3,1128.15,1129.0,75756
2023-04-17 13:10:00+05:30,1128.8,1129.75,1128.6,1129.1,157368
2023-04-17 13:15:00+05:30,1129.1,1129.5,1128.4,1129.1,136152
2023-04-17 13:20:00+05:30,1129.1,1129.5,1128.0,1128.1,178742
2023-04-17 13:25:00+05:30,1128.35,1128.6,1125.7,1127.2,233790
2023-04-17 13:30:00+05:30,1127.3,1127.5,1126.3,1126.7,82216
2023-04-17 13:35:00+05:30,1126.7,1127.1,1126.0,1126.85,70664
2023-04-17 13:40:00+05:30,1126.9,1129.0,1126.5,1128.7,87578
2023-04-17 13:45:00+05:30,1128.7,1129.1,1128.1,1129.05,95820
2023-04-17 13:50:00+05:30,1129.05,1129.4,1128.2,1128.9,89488
2023-04-17 13:55:00+05:30,1128.7,1129.1,1128.1,1128.25,206510
2023-04-17 14:00:00+05:30,1128.2,1128.3,1126.6,1128.1,126674
2023-04-17 14:05:00+05:30,1128.1,1128.55,1126.8,1128.3,153440
2023-04-17 14:10:00+05:30,1128.3,1128.5,1127.15,1128.1,137764
2023-04-17 14:15:00+05:30,1128.1,1128.3,1126.7,1127.2,67804
2023-04-17 14:20:00+05:30,1127.4,1127.7,1126.7,1126.8,78672
2023-04-17 14:25:00+05:30,1126.75,1127.5,1126.7,1126.9,111038
2023-04-17 14:30:00+05:30,1126.7,1128.1,1126.7,1127.9,117290
2023-04-17 14:35:00+05:30,1128.0,1128.0,1126.6,1126.65,93732
2023-04-17 14:40:00+05:30,1126.65,1126.7,1125.45,1126.6,84324
2023-04-17 14:45:00+05:30,1126.6,1127.45,1126.1,1126.6,56060
2023-04-17 14:50:00+05:30,1126.6,1127.1,1126.2,1126.6,54530
2023-04-17 14:55:00+05:30,1126.55,1127.15,1125.7,1125.9,72464
2023-04-17 15:00:00+05:30,1127.0,1128.8,1126.2,1128.55,241404
2023-04-17 15:05:00+05:30,1128.4,1128.9,1127.8,1128.9,264044
2023-04-17 15:10:00+05:30,1128.9,1129.1,1127.8,1128.85,325230
2023-04-17 15:15:00+05:30,1128.9,1129.1,1127.65,1127.7,323384
2023-04-17 15:20:00+05:30,1127.65,1129.6,1127.6,1128.65,412362
2023-04-17 15:25:00+05:30,1128.75,1128.8,1127.6,1128.3,215960
2023-04-18 09:15:00+05:30,1132.9,1132.9,1127.6,1128.0,521934
2023-04-18 09:20:00+05:30,1128.05,1128.5,1124.2,1125.75,234856
2023-04-18 09:25:00+05:30,1125.75,1126.0,1122.9,1124.3,188466
2023-04-18 09:30:00+05:30,1123.75,1124.5,1123.1,1123.1,133044
2023-04-18 09:35:00+05:30,1123.1,1124.1,1122.4,1122.9,147694
2023-04-18 09:40:00+05:30,1122.8,1123.35,1122.4,1122.5,96050
2023-04-18 09:45:00+05:30,1122.5,1122.55,1121.0,1121.0,115404
2023-04-18 09:50:00+05:30,1121.0,1121.2,1114.3,1114.6,467036
2023-04-18 09:55:00+05:30,1114.65,1117.15,1113.3,1116.6,297758
2023-04-18 10:00:00+05:30,1116.6,1116.65,1114.3,1114.65,221014
2023-04-18 10:05:00+05:30,1114.6,1115.1,1112.9,1114.0,230328
2023-04-18 10:10:00+05:30,1113.8,1114.05,1111.6,1112.5,191640
2023-04-18 10:15:00+05:30,1112.2,1112.6,1110.5,1112.1,172754
2023-04-18 10:20:00+05:30,1112.1,1112.8,1111.2,1112.65,101912
2023-04-18 10:25:00+05:30,1112.4,1112.8,1111.1,1111.2,108972
2023-04-18 10:30:00+05:30,1111.2,1111.2,1108.7,1110.3,242766
2023-04-18 10:35:00+05:30,1110.35,1112.9,1110.25,1112.9,118528
2023-04-18 10:40:00+05:30,1112.9,1114.15,1112.85,1113.9,156800
2023-04-18 10:45:00+05:30,1113.95,1114.05,1112.6,1113.45,101000
2023-04-18 10:50:00+05:30,1113.3,1114.8,1112.85,1113.3,93266
2023-04-18 10:55:00+05:30,1113.3,1114.2,1112.9,1113.6,66334
2023-04-18 11:00:00+05:30,1113.55,1114.05,1112.0,1112.05,50664
2023-04-18 11:05:00+05:30,1112.0,1113.65,1111.9,1113.15,40380
2023-04-18 11:10:00+05:30,1113.15,1113.5,1112.4,1113.05,39388
2023-04-18 11:15:00+05:30,1113.3,1113.3,1111.4,1112.0,61298
2023-04-18 11:20:00+05:30,1112.3,1112.4,1111.45,1111.5,55590
2023-04-18 11:25:00+05:30,1111.5,1112.1,1111.4,1111.5,45592
2023-04-18 11:30:00+05:30,1111.6,1111.9,1110.9,1111.9,61838
2023-04-18 11:35:00+05:30,1111.9,1112.5,1111.3,1111.8,75494
2023-04-18 11:40:00+05:30,1111.75,1112.3,1111.1,1111.3,44328
2023-04-18 11:45:00+05:30,1111.3,1111.3,1109.6,1110.9,101072
2023-04-18 11:50:00+05:30,1110.7,1111.3,1110.6,1110.9,47688
2023-04-18 11:55:00+05:30,1110.9,1111.9,1110.9,1111.6,38040
2023-04-18 12:00:00+05:30,1111.6,1112.35,1111.6,1112.0,60716
2023-04-18 12:05:00+05:30,1112.0,1112.8,1111.9,1112.8,51056
2023-04-18 12:10:00+05:30,1112.8,1112.85,1111.3,1111.7,87722
2023-04-18 12:15:00+05:30,1111.7,1113.5,1111.55,1113.3,76462
2023-04-18 12:20:00+05:30,1113.5,1113.7,1111.75,1112.0,169780
2023-04-18 12:25:00+05:30,1112.1,1115.5,1112.1,1115.2,585476
2023-04-18 12:30:00+05:30,1114.9,1115.8,1114.1,1114.8,405108
2023-04-18 12:35:00+05:30,1114.8,1115.65,1113.6,1115.4,417136
2023-04-18 12:40:00+05:30,1115.4,1115.4,1114.4,1114.7,34294
2023-04-18 12:45:00+05:30,1114.8,1115.25,1114.55,1115.05,39338
2023-04-18 12:50:00+05:30,1115.05,1115.35,1114.8,1115.3,38588
2023-04-18 12:55:00+05:30,1115.25,1116.2,1114.8,1116.1,63752
2023-04-18 13:00:00+05:30,1116.2,1116.6,1115.3,1115.3,83696
2023-04-18 13:05:00+05:30,1115.3,1115.7,1115.3,1115.4,26098
2023-04-18 13:10:00+05:30,1115.4,1115.4,1113.9,1114.9,102792
2023-04-18 13:15:00+05:30,1114.85,1114.9,1113.3,1113.8,47904
2023-04-18 13:20:00+05:30,1113.8,1114.0,1112.4,1113.2,54614
2023-04-18 13:25:00+05:30,1113.2,1113.3,1112.4,1112.7,41260
2023-04-18 13:30:00+05:30,1112.7,1113.7,1112.4,1112.9,38754
2023-04-18 13:35:00+05:30,1112.9,1113.0,1111.4,1112.45,108430
2023-04-18 13:40:00+05:30,1112.4,1112.7,1111.6,1111.9,46668
2023-04-18 13:45:00+05:30,1111.9,1113.0,1111.1,1111.35,69378
2023-04-18 13:50:00+05:30,1111.3,1112.05,1110.0,1111.5,161436
2023-04-18 13:55:00+05:30,1111.45,1113.0,1110.95,1112.85,101354
2023-04-18 14:00:00+05:30,1112.85,1113.8,1112.1,1112.8,135860
2023-04-18 14:05:00+05:30,1112.8,1113.7,1111.9,1112.7,95870
2023-04-18 14:10:00+05:30,1112.7,1113.7,1112.7,1113.2,59676
2023-04-18 14:15:00+05:30,1113.1,1113.5,1112.25,1113.1,43834
2023-04-18 14:20:00+05:30,1113.1,1113.15,1111.6,1112.7,47222
2023-04-18 14:25:00+05:30,1112.7,1112.9,1111.9,1112.3,34234
2023-04-18 14:30:00+05:30,1112.3,1113.3,1112.0,1113.3,47596
2023-04-18 14:35:00+05:30,1113.3,1113.45,1111.9,1112.4,61996
2023-04-18 14:40:00+05:30,1112.4,1113.3,1112.1,1112.9,55778
2023-04-18 14:45:00+05:30,1112.85,1113.3,1112.85,1113.2,37782
2023-04-18 14:50:00+05:30,1113.3,1113.8,1113.1,1113.35,60912
2023-04-18 14:55:00+05:30,1113.35,1114.35,1112.9,1113.3,135142
2023-04-18 15:00:00+05:30,1113.3,1116.1,1113.3,1116.05,263888
2023-04-18 15:05:00+05:30,1116.0,1116.05,1115.15,1115.7,214542
2023-04-18 15:10:00+05:30,1115.7,1116.0,1115.25,1115.8,219894
2023-04-18 15:15:00+05:30,1115.6,1115.9,1114.65,1115.25,244804
2023-04-18 15:20:00+05:30,1115.25,1115.7,1114.8,1115.7,293376
2023-04-18 15:25:00+05:30,1115.6,1115.6,1114.8,1115.45,203834
2023-04-19 09:15:00+05:30,1114.8,1118.4,1112.85,1115.3,712128
2023-04-19 09:20:00+05:30,1115.7,1115.7,1111.5,1112.8,274344
2023-04-19 09:25:00+05:30,1112.85,1114.05,1112.4,1113.65,133446
2023-04-19 09:30:00+05:30,1113.65,1116.8,1112.85,1116.6,217734
2023-04-19 09:35:00+05:30,1116.45,1119.05,1116.45,1118.45,242972
2023-04-19 09:40:00+05:30,1118.45,1119.0,1116.4,1116.9,530030
2023-04-19 09:45:00+05:30,1117.0,1119.05,1117.0,1118.5,156086
2023-04-19 09:50:00+05:30,1118.5,1120.5,1118.1,1119.8,238862
2023-04-19 09:55:00+05:30,1119.95,1120.15,1118.1,1118.15,147436
2023-04-19 10:00:00+05:30,1118.35,1119.05,1116.7,1116.7,179882
2023-04-19 10:05:00+05:30,1117.1,1117.3,1115.6,1117.05,130386
2023-04-19 10:10:00+05:30,1116.9,1118.4,1116.9,1118.0,99438
2023-04-19 10:15:00+05:30,1118.0,1119.4,1117.9,1118.4,130312
2023-04-19 10:20:00+05:30,1118.5,1119.2,1118.1,1118.7,76292
2023-04-19 10:25:00+05:30,1118.35,1119.8,1118.0,1119.5,97542
2023-04-19 10:30:00+05:30,1119.6,1120.45,1118.4,1119.05,145528
2023-04-19 10:35:00+05:30,1118.7,1119.45,1117.65,1118.1,94036
2023-04-19 10:40:00+05:30,1118.3,1119.25,1117.9,1118.8,85742
2023-04-19 10:45:00+05:30,1118.8,1120.25,1118.35,1119.55,113956
2023-04-19 10:50:00+05:30,1120.0,1120.25,1119.0,1119.35,84262
